"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1567975718734204932/1665343839","Thu Sep 08 20:38:58 +0000 2022","Christian, Husband, Father ✝️ Weekdays 9-12 @997WTN 🇺🇸 @TPUSA instagram: @ChrisHandOnAir",,,,,,,,,,,,,,,,,,,,,,,,,,"0","5293","4141","3390","true","1567975718734204932","true","false","false","Nashville, TN","428","Chris Hand",,"false","https://pbs.twimg.com/profile_images/1827349083893202944/I4e14fgr_normal.jpg","","3080","https://twitter.com/ChrisHandOnAir","user","https://x.com/ChrisHandOnAir","ChrisHandOnAir",,,"Costume contest champs at @997wtn 
Trump &amp; his supporters @mattmurphyshow 🤣🤣🤣 https://t.co/1pVHuJv55p","Thu Oct 31 16:01:36 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/14247195/1447864764","Fri Mar 28 21:32:02 +0000 2008","Updates from http://t.co/KAEgLx4F and the Erie Times-News","GoErie.com","http://GoErie.com","13","33","http://t.co/KAEgLx4F",,,,,,,,,,,,,,,,"goerie.com","http://www.goerie.com","0","22","http://t.co/jCYFpDhIQQ","0","214","47829","361","true","14247195","false","false","false","Erie, Pa.","57492","GoErie",,"false","https://pbs.twimg.com/profile_images/581192343774236672/ehQ8IERD_normal.jpg","","154406","https://twitter.com/GoErie","user","https://x.com/GoErie","GoErie",,,"Erie City Council President Jasmine Flores receives backlash for a social media post likening Donald Trump supporters to Ku Klux Klan members. https://t.co/5miKtOjvbb","Thu Oct 31 16:00:58 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst",,,,,,,,,,,,,,,,,,,,,"KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37846","2414310","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39417","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake",,,"🚨Watch And Share🚨

It's one thing for you to read that @RubenGallego called Trump supporters ""the worst people in the world.""

It's another thing to hear it from the man himself.

Radical Ruben Gallego hates us, and a man who hates us can NEVER represent us.

#MAGA
#Trump https://t.co/5W9GvrtAfZ","Thu Oct 31 16:00:58 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1905772412/1694819492","Wed Sep 25 23:36:24 +0000 2013","@Dogepalooza Co-Producer & Executive Director of Brand Development 🚀🐕 🌖 DoOnlyGoodEveryday ~ D.O.G.E ~ Ðogecoin ~ https://t.co/DGuEZI47sQ","mydoge.com/sadiesupadoge","http://mydoge.com/sadiesupadoge","114","137","https://t.co/DGuEZI47sQ",,,,,,,,,,,,,,,,"dogepalooza.com","http://www.dogepalooza.com","0","23","https://t.co/r58DqpWu4H","0","11520","5543","1084","false","1905772412","true","false","false","𝕏Ð","5175","Sadie Supa Doge","1860083508284391526","false","https://pbs.twimg.com/profile_images/1702891586957565952/PiRFgHp9_normal.jpg","","10603","https://twitter.com/SadieSupaDoge","user","https://x.com/SadieSupaDoge","SadieSupaDoge",,,"@mayemusk I totally agree.  I honestly think a lot of Kamala's public supporters are voting for Trump. 💯🇺🇸 
I used to have TDS, I was a never Trumper. If I can wake up, everyone can! ✊🏾🇺🇸
https://t.co/lJxCzo0tJr","Thu Oct 31 15:58:51 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/873427520074461186/1727149804","Sat Jun 10 06:32:03 +0000 2017","https://t.co/lyZlMXyk2S","nightowls.biz","http://www.nightowls.biz","0","23","https://t.co/lyZlMXyk2S",,,,,,,,,,,,,,,,,,,,,"0","149927","65785","694","false","873427520074461186","true","false","false","","7601","Nightmare Vision","1813980980711141463","false","https://pbs.twimg.com/profile_images/1819022407673217024/3XAZBCNs_normal.jpg","","53323","https://twitter.com/GodCloseMyEyes","user","https://x.com/GodCloseMyEyes","GodCloseMyEyes",,,"mark halperin's election show is filled with suburbanite educated democrats who can dispassionately discuss trump and trump supporters from a similar background. have no idea how he filtered for this specific group of people.","Thu Oct 31 15:58:11 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3066800573/1694067006","Tue Mar 03 02:27:17 +0000 2015","Working with @CityJournal, @ManhattanInst, @Hillsdale. Substack: https://t.co/azjaTnUCKh.","christopherrufo.com/subscribe","https://christopherrufo.com/subscribe","65","88","https://t.co/azjaTnUCKh",,,,,,,,,,,,,,,,"christopherrufo.com/subscribe","https://christopherrufo.com/subscribe","0","23","https://t.co/azjaTnUCKh","0","65242","736852","948","true","3066800573","true","false","false","Tips: chrisrufo@protonmail.com","3185","Christopher F. Rufo ⚔️","1857471671785107608","false","https://pbs.twimg.com/profile_images/1532845681051766784/7tZ93175_normal.jpg","","27162","https://twitter.com/realchrisrufo","user","https://x.com/realchrisrufo","realchrisrufo",,,"The permission structure around Trump has changed. As more prominent people have publicly expressed support for him, the risk for others to do the same has gone down. That is a bullish signal, not only for the election, but for his ability to govern, should he win.","Thu Oct 31 15:54:50 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/14955722/1660328084","Fri May 30 16:08:18 +0000 2008","Breaking the news in Kansas City since 1880.",,,,,,,,,,,,,,,,,,,,,"kansascity.com","http://www.kansascity.com","0","23","https://t.co/DeHQFsNGn7","0","4667","302366","854","false","14955722","false","false","false","Kansas City, Mo. ","13953","The Kansas City Star",,"false","https://pbs.twimg.com/profile_images/1626249446693670912/k8LmLJlp_normal.jpg","","343949","https://twitter.com/KCStar","user","https://x.com/KCStar","KCStar","Business",,"More Kansans are donating to Harris than Trump: ‘Whatever she needs to do to win’ https://t.co/DyGSEy8LJx","Thu Oct 31 15:50:04 +0000 2024"
"https://pbs.twimg.com/profile_images/1726722240748662784/2BjaL8mX_bigger.jpg","Conservative 🇺🇸","https://twitter.com/ConservativeOG","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/321190259/1698419070","Tue Jun 21 04:59:27 +0000 2011","Auburn alum. COMMS/DIGITAL MEDIA 🇺🇸",,,,,,,,,,,,,,,,,,,,,"Instagram.com/lizwillis/","http://Instagram.com/lizwillis/","0","23","https://t.co/duIsxm83JG","0","48752","101776","2822","true","321190259","true","false","false","Atlanta, Ga","1200","Liz Willis","1461052138273005580","false","https://pbs.twimg.com/profile_images/1609294074695110658/sM_aEQz__normal.jpg","","19046","https://twitter.com/LizWillis_","user","https://x.com/LizWillis_","LizWillis_",,,"SPECIAL ASK FROM TEAM TRUMP:
If you live in any of the swing states (AZ, GA, ME, MI, NC, NV, PA, WI), PLEASE make sure you have registered your vote with the Trump campaign!

Commit to vote for DJT! Secure your ballot! This is how we will WIN! 

PLEASE SHARE! OFFICIAL LINK BELOW
https://t.co/2GuCY7UMfj","Thu Oct 31 15:48:47 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1493780224814686213/1730950504","Wed Feb 16 02:52:23 +0000 2022","Avowed anti-communist. Fighting for Freedom and Truth. #1A #2A #AmericaFirst #MAGA #MAHA",,,,,,,,,,,,,,,,,,,,,,,,,,"0","78607","19567","17750","true","1493780224814686213","true","false","false","Seattle, WA","834","Scott Stephenson",,"false","https://pbs.twimg.com/profile_images/1625609002456604672/S3GuXE3l_normal.jpg","","22664","https://twitter.com/scott4wa","user","https://x.com/scott4wa","scott4wa",,,"Hey WA Men! Get out and vote! 

WA Women, use your charms to get your man to vote!

We can win the popular vote for Trump only if Men VOTE.","Thu Oct 31 15:47:37 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/559921999/1695309160","Sat Apr 21 23:02:57 +0000 2012","Lawyer, Author, Trilobiter. 
“A curious and eclectic writer”
-Quill and Quire
Rep: John Pearce, 
Westwood https://t.co/O9RiTwxeST
About Me: https://t.co/eVpgubW3Sc","wcaltd.com","https://wcaltd.com/","106","129","https://t.co/O9RiTwxeST","markbourrie.com","https://markbourrie.com","140","163","https://t.co/eVpgubW3Sc",,,,,,,,,,,"biblioasis.com/shop/non-ficti…","https://www.biblioasis.com/shop/non-fiction/general-history/crosses-in-the-sky/","0","23","https://t.co/EuBXKMgvi3","0","213022","16390","9920","true","559921999","false","false","false","Bsky @DrMarkBourrie","1673","Dr. Mark Bourrie","1857121045284901083","false","https://pbs.twimg.com/profile_images/1629882234210508802/mnPhSpt5_normal.jpg","","104291","https://twitter.com/MarkBourrie","user","https://x.com/MarkBourrie","MarkBourrie",,,"Trump gets to edit the national discourse. I think this will win the election for him. You can insult Puerto Ricans and everyone else with impunity, but woe to anyone who vexes Trump’s precious white followers. https://t.co/WMlJHEk3uF","Thu Oct 31 15:45:54 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/929459895618990080/1728029100","Sat Nov 11 21:24:42 +0000 2017","Join the movement to take back OUR country! 🇺🇸 Proud Trump supporter, following back every patriot.🥇🦅",,,,,,,,,,,,,,,,,,,,,,,,,,"0","965","9726","313","false","929459895618990080","false","false","false","TURN ON NOTIFICATIONS 🔔","207","Donald Trump 🇺🇸 News",,"false","https://pbs.twimg.com/profile_images/1842475060218490880/X9Zo7K8P_normal.jpg","","10628","https://twitter.com/DonaldTNewsX","user","https://x.com/DonaldTNewsX","DonaldTNewsX",,,"For two years, I’ve said Ukraine can’t win this U.S. proxy war against Russia. The mainstream media pushed the narrative that Zelensky was winning, demonizing dissenters. Now, they admit the war is lost. If they had been honest, Ukraine could have pursued peace, and 600,000 Ukrainian kids might have avoided a tragic fate.","Thu Oct 31 15:42:01 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17469289/1444326181","Tue Nov 18 19:46:36 +0000 2008","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",,,,,,,,,,,,,,,,,,,,,"nypost.com","http://www.nypost.com","0","23","https://t.co/MwyanWdKnl","0","1846","3286186","10327","true","17469289","true","false","false","New York, NY","558705","New York Post",,"false","https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg","","703135","https://twitter.com/nypost","user","https://x.com/nypost","nypost","Business",,"Low-propensity voters key to Trump win in Pennsylvania https://t.co/WEsYEKZgv5 https://t.co/RydjIAX0iz","Thu Oct 31 15:38:56 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/83932539/1717423374","Tue Oct 20 21:44:51 +0000 2009","Constitutional Extremist ★ Author ★ GiveSendGo:  https://t.co/3onvGVz7HM","givesendgo.com/pm","http://givesendgo.com/pm","49","72","https://t.co/3onvGVz7HM",,,,,,,,,,,,,,,,"linktr.ee/prayingmedic","https://linktr.ee/prayingmedic","0","23","https://t.co/rt3ZrL7LeE","0","142742","355149","67940","false","83932539","true","false","false","Phoenix, AZ","24213","Praying Medic","1736133474350698869","false","https://pbs.twimg.com/profile_images/1214676867464089602/dUiFJLPY_normal.png","","91352","https://twitter.com/prayingmedic","user","https://x.com/prayingmedic","prayingmedic",,,"It would suck for Democrat Governors to allow the steal in Arizona, Wisconsin, Michigan, and Pennsylvania. But Trump could still win by taking Nevada, North Carolina, Georgia and Virginia, all of which show strong Republican turnout. https://t.co/QHQQbcKOnS","Thu Oct 31 15:37:47 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/615328000/1541236497","Fri Jun 22 16:38:47 +0000 2012","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","2961","339000","3172","true","615328000","true","false","false","","28776","Droid",,"false","https://pbs.twimg.com/profile_images/1810536963293814784/EDeajnw2_normal.jpg","","290000","https://twitter.com/droid254","user","https://x.com/droid254","droid254",,,"Trump should win","Thu Oct 31 15:36:38 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/529773715/1649981936","Mon Mar 19 22:09:56 +0000 2012","Retired former U.S. diplomat, GOP Senate foreign policy adviser; #OrthodoxChurch ☦️ #2A #ProLife #Antiwar #NoNATO #OrthoGeezer #ITriedToWarnYou",,,,,,,,,,,,,,,,,,,,,,,,,,"0","41419","13408","5966","true","529773715","false","false","false","Washington, DC","2886","Jim Jatras","1823758637485187335","false","https://pbs.twimg.com/profile_images/1818513661331124224/bsS8Gmda_normal.jpg","","78159","https://twitter.com/JimJatras","user","https://x.com/JimJatras","JimJatras",,,"1. As in 2016, my brain tells me Dems will win (via fraud, as in 2020), but gut tells me Trump wins.
2. Unlike 2016 (system failure, fluke), a Trump win this time would be because the Deep State faction that prioritizes war with Iran, then China, wants him to.","Thu Oct 31 15:36:06 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1917731/1434034905","Thu Mar 22 18:15:18 +0000 2007","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",,,,,,,,,,,,,,,,,,,,,"thehill.com","http://www.thehill.com","0","23","https://t.co/YepTkupUgx","0","230","4355993","345","true","1917731","true","false","false","Washington, DC","1039354","The Hill",,"false","https://pbs.twimg.com/profile_images/1849116977312256002/42BKINwn_normal.png","","1202024","https://twitter.com/thehill","user","https://x.com/thehill","thehill","Business",,"""Trump is favored to win, despite his campaign"" (@TheHillOpinion) https://t.co/MwKdzM0q8v","Thu Oct 31 15:36:05 +0000 2024"
,,,,,,"true","false",,"Tue Sep 29 14:21:47 +0000 2020","Death by 2 viral tweets. married Conservative Bitch, chronic roaster ❌NO DM. backup: @2attackdog2X God bless our Veterans 🙏🇺🇸 MAGA, Jesus is King",,,,,,,,,,,,,,,,,,,,,,,,,,"0","264629","56612","40295","false","1310947830018772992","true","false","false","CAT 5","12759","Mrs B","1853803526733861268","false","https://pbs.twimg.com/profile_images/1856328356003729408/2aMr0sJu_normal.jpg","","207366","https://twitter.com/attackdogX","user","https://x.com/attackdogX","attackdogX",,,"Who is going to win the election? Trump or voter fraud?","Thu Oct 31 15:32:53 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2293131060/1711556107","Wed Jan 15 18:53:47 +0000 2014","Democratic Whip of the U.S. House of Representatives. Proudly representing the people of #MA5. Defender of women, kids & justice. She/Her",,,,,,,,,,,,,,,,,,,,,"katherineclark.house.gov","http://katherineclark.house.gov","0","23","https://t.co/HI39qS1coO","0","7774","141525","1941","true","2293131060","false","false","false","MA-5 & Washington, D.C. ","2654","Katherine Clark","1858912066775536085","false","https://pbs.twimg.com/profile_images/1615826485566218254/-J1lmAV4_normal.jpg","","12282","https://twitter.com/WhipKClark","user","https://x.com/WhipKClark","WhipKClark","Government",,"Another preventable death.

My heart aches for Josseli Barnica and the family she has left behind.

In her memory, we must continue our fight for reproductive freedom.

Trump and his MAGA cult cannot win their war on women.
https://t.co/j2Mg1GUvxc","Thu Oct 31 15:30:10 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/30378270/1718688232","Sat Apr 11 02:44:23 +0000 2009","Conspiracy theory journalist and expert, wrote THE STORM IS UPON US and JEWISH SPACE LASERS. RothschildMD@protonmail.com. 'Little chicken-neck guy'-Alex Jones",,,,,,,,,,,,,,,,,,,,,"themikerothschild.com","https://themikerothschild.com","0","23","https://t.co/S7x3jA3unh","0","70276","71082","3337","true","30378270","false","false","false","","5931","Mike Rothschild (@rothschildmd on blu sky)","1833170295005589618","false","https://pbs.twimg.com/profile_images/1752447234397061120/NNmZtOOd_normal.jpg","","60326","https://twitter.com/rothschildmd","user","https://x.com/rothschildmd","rothschildmd",,,"PA is the epicenter of election fraud conspiracy theories because Trump more or less can't win without it. And his camp doesn't seem especially confident at the moment. Why create doubt about an election you're winning in a HISTORIC LANDSLIDE VICTORY?","Thu Oct 31 15:30:03 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1587302381150257153/1728629483","Tue Nov 01 04:37:12 +0000 2022","Seeker of truth; Unblackpillable;   “The voice of one crying in the wilderness, Make straight the way of the Lord.”",,,,,,,,,,,,,,,,,,,,,,,,,,"0","76661","13581","2813","true","1587302381150257153","true","false","false","Club Tropical Excellent","1237","Sun Optimist","1863092678658809867","false","https://pbs.twimg.com/profile_images/1863238719588675584/9T_16ie6_normal.jpg","","28457","https://twitter.com/CristusVictor","user","https://x.com/CristusVictor","CristusVictor",,,"Anyone scared about a steal this election, doesn’t seem to know what is happening.

You have a Trump campaign locked and loaded to address the fraud and you have Elon Musk (Starlink) blowing the horn.

Trump is going to win, and a lot of people are going to jail.

There’s also no cover of covid. Kamabla is the worse candidate in history and Trump even more popular than 2016 and 2020. Nothing can stop what is coming.

But vote and encourage others to vote like your life depends on it.
#toobigtorig","Thu Oct 31 15:27:38 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/8736882/1691766345","Sat Sep 08 00:46:45 +0000 2007","Canada's national news organization. Customer care: @GlobeHelp. Share info with us anonymously: https://t.co/ROPEUBZwoO","tgam.ca/secure-drop","http://tgam.ca/secure-drop","96","119","https://t.co/ROPEUBZwoO",,,,,,,,,,,,,,,,"globeandmail.com","http://www.globeandmail.com","0","23","https://t.co/et2oIjDfo5","0","2620","2017015","1024","true","8736882","true","false","false","Canada","165840","The Globe and Mail","1679940074786414596","false","https://pbs.twimg.com/profile_images/742385672682512384/VfTAuqLg_normal.jpg","","691954","https://twitter.com/globeandmail","user","https://x.com/globeandmail","globeandmail","Business",,"A Trump election win could give a boost to Canada’s largest financial institutions, analysts say https://t.co/JscXXNv51S","Thu Oct 31 15:23:07 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/38495835/1695085064","Thu May 07 19:18:36 +0000 2009","THIS IS THE OFFICIAL MARK LEVIN SHOW X PAGE. 
DOWNLOAD MY PODCAST FOR FREE https://t.co/LbO9BeMtMZ   Join me at https://t.co/ARrBQZKtMb","marklevinshow.com/audio-rewind","http://marklevinshow.com/audio-rewind","75","98","https://t.co/LbO9BeMtMZ","LevinTV.com","http://LevinTV.com","112","135","https://t.co/ARrBQZKtMb",,,,,,,,,,,"marklevinshow.com/links/","https://www.marklevinshow.com/links/","0","23","https://t.co/sSubsV2DiI","0","1226","4510648","5","false","38495835","true","false","false","Underground Bunker","1906","Mark R. Levin",,"false","https://pbs.twimg.com/profile_images/378800000116305623/80c5515ce8244c85105172fe5640f550_normal.jpeg","","41460","https://twitter.com/marklevinshow","user","https://x.com/marklevinshow","marklevinshow",,,"Trump must win and take out the garbage — the Biden-Harris regime","Thu Oct 31 15:21:35 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1964734532/1454592480","Wed Oct 16 12:57:59 +0000 2013","a bluntly social democratic point of view @tomparkin.bsky.social",,,,,,,,,,,,,,,,,,,,,"tparkin.substack.com","https://tparkin.substack.com/","0","23","https://t.co/135qamdp3M","0","370","15052","1020","true","1964734532","false","false","false","Toronto, Ontario","1703","Tom Parkin",,"false","https://pbs.twimg.com/profile_images/1470399235149414400/Ixf_Hvy2_normal.jpg","","71102","https://twitter.com/TomPark1n","user","https://x.com/TomPark1n","TomPark1n",,,"From Angus Reid, with special love to every Canadian conservative idiot who wants Trump to win

66% of Trump supporters want a universal 20% tariff on imports, which would be devastating for Canadian workers https://t.co/YmSo8iHiqr","Thu Oct 31 15:16:32 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.",,,,,,,,,,,,,,,,,,,,,"yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38910","444969","14166","true","17980523","true","false","false","Virginia","18029","Bill Mitchell","1863167948543742016","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","266704","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii",,,"It would be absolutely shocking for Kamala Harris to win this election. She is by any measure an absolutely terrible candidate. In addition only 28% of Americans think the country is on the right track under her leadership. Trump dominates on every top issue including the economy, inflation and the border.

For Kamala to win despite all of those incredible headwinds would be truly stunning.","Thu Oct 31 15:10:19 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1576591184243429378/1665843179","Sun Oct 02 15:13:42 +0000 2022","World Events in real-time: 💵 💻 🧬 🎺🐒 
Business, Tech, Science, Culture and Politics.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","10596","342595","0","true","1576591184243429378","true","false","false","👽 ","5177","Radar🚨","1862927858923946476","false","https://pbs.twimg.com/profile_images/1624733905399033857/CAFFXVHi_normal.jpg","","8300","https://twitter.com/RadarHits","user","https://x.com/RadarHits","RadarHits",,,"JUST IN: 🇺🇸 Trump win could drive even more demand for #Bitcoin and boost price higher - JPMorgan https://t.co/ZeDsUWY23q","Thu Oct 31 15:09:35 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3108351/1722961044","Sun Apr 01 06:22:13 +0000 2007","Sign up for our newsletters and alerts: https://t.co/QevH0DLQi8 | Got a tip? https://t.co/iXIigdPjEZ | For WSJ customer support: https://t.co/DZgH9n53qg","wsj.com/newsletters","http://wsj.com/newsletters","40","63","https://t.co/QevH0DLQi8","wsj.com/tips","http://wsj.com/tips","77","100","https://t.co/iXIigdPjEZ","customercenter.wsj.com","http://customercenter.wsj.com","129","152","https://t.co/DZgH9n53qg",,,,,,"wsj.com","http://wsj.com","0","23","https://t.co/9rMrYLFvJ1","0","1110","20663891","1071","true","3108351","true","false","false","New York, NY","50107","The Wall Street Journal",,"false","https://pbs.twimg.com/profile_images/971415515754266624/zCX0q9d5_normal.jpg","","458333","https://twitter.com/WSJ","user","https://x.com/WSJ","WSJ","Business",,"Donald Trump took a ride in a garbage truck in Wisconsin before a rally Wednesday. Trump seized on President Biden's comments Tuesday that appeared to call Trump supporters garbage.

Follow live election coverage: 🔗 https://t.co/c9NOYwB9cI https://t.co/PhRz7LEUAw","Thu Oct 31 15:57:52 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1340093943879512065/1683672224","Sat Dec 19 00:38:05 +0000 2020","Host:🎙@PardonPod🎙 🎶 Bad Built 🎶 album on Spotify https://t.co/FdCsfywrTb","spotify.link/n7xMlQgTjOb","https://spotify.link/n7xMlQgTjOb","49","72","https://t.co/FdCsfywrTb",,,,,,,,,,,,,,,,"youtube.com/@pardontheinsu…","https://youtube.com/@pardontheinsurrection","0","23","https://t.co/0c0rMacL9b","0","143553","250070","39792","true","1340093943879512065","true","false","false","Drowning in Maga Tears,  TN","2786","I Smoked Mourning Joe And Mika","1856430218766102914","false","https://pbs.twimg.com/profile_images/1593240492392652802/y57droTf_normal.jpg","","134564","https://twitter.com/BlackKnight10k","user","https://x.com/BlackKnight10k","BlackKnight10k",,,"Destroying the economy and killing a million of your supporters with covid. Awesome  job dumbass 👌🏿","Thu Oct 31 15:57:34 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/17525171/1708531459","Thu Nov 20 23:02:29 +0000 2008","The business of entertainment.",,,,,,,,,,,,,,,,,,,,,"variety.com","http://www.variety.com","0","23","https://t.co/9dU0T7sRJN","0","1783","2984631","212994","true","17525171","true","false","false","Los Angeles, CA","150101","Variety","1861439772964856161","false","https://pbs.twimg.com/profile_images/1610752949550186496/X5zYP9oV_normal.jpg","","490443","https://twitter.com/Variety","user","https://x.com/Variety","Variety","Business",,"Donald Trump took photos with a garbage truck in an apparent dig at Joe Biden, who appeared to call Trump supporters ""garbage."" 

Jimmy Kimmel fired back: “Shouldn’t they have put [Trump] in the back of that? The garbage goes in the back of the truck.”
https://t.co/jFlVEGdVI7","Thu Oct 31 15:53:33 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17469289/1444326181","Tue Nov 18 19:46:36 +0000 2008","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",,,,,,,,,,,,,,,,,,,,,"nypost.com","http://www.nypost.com","0","23","https://t.co/MwyanWdKnl","0","1846","3286186","10327","true","17469289","true","false","false","New York, NY","558705","New York Post",,"false","https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg","","703135","https://twitter.com/nypost","user","https://x.com/nypost","nypost","Business",,"“It’s disgusting” – Trump supporters react to President Biden’s contentious ‘garbage’ statement https://t.co/3ixGREJVgX https://t.co/89XoMIb3dr","Thu Oct 31 15:48:19 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1328009687342657546/1727157520","Sun Nov 15 16:19:27 +0000 2020","🇺🇸BADASS PATRIOT!🖕The Liberals!! Country Strong💙Tatted AF🔥☀️💋’d! 🇺🇸1776🇺🇸❤️FOREVER A TRUMP GURL!!🔥FAFO! UNFILTERED AF!!!💥America First🇺🇸 45-47",,,,,,,,,,,,,,,,,,,,,,,,,,"0","150870","168937","33965","true","1328009687342657546","true","false","false","Jerz gurl🩵","6596","Ms.WarriorRN🔥Leo☀️Goddess 🇺🇸","1853855088403492917","false","https://pbs.twimg.com/profile_images/1839423862880260096/tfRthPYF_normal.jpg","","83074","https://twitter.com/warrior19RN","user","https://x.com/warrior19RN","warrior19RN",,,"Sabotaging Kamala in October!!! EPIC! Trump supporters do not get butt hurt!!! I’d rather be garbage than a LIB!!! Life is good today❤️🇺🇸🔥 https://t.co/kC2VKkKqEX","Thu Oct 31 15:48:14 +0000 2024"
