"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1551029219156705281/1733077835","Sun Jul 24 02:20:16 +0000 2022","Conservative 🇺🇸 #2A Defender 🇺🇸 Saved by Grace ✝️ 🐶 lover #VetsFirst 🇺🇸 🚫Woke Zone 🇺🇸 ⚡️#MAGAFORCE⚡️🐸",,,,,,,,,,,,,,,,,,,,,"0","71137","127559","35311","true","1551029219156705281","true","false","false","Idaho, USA","5178","Farm Girl Carrie 👩‍🌾","1858753282648535526","false","https://pbs.twimg.com/profile_images/1863289548609925120/5zBJ0401_normal.jpg","","184057","https://twitter.com/FarmGirlCarrie","user","https://x.com/FarmGirlCarrie","FarmGirlCarrie",,,"Whistle blower 👇 indicates that 
FEMA made it a habit in other states of ignoring pleas for help, from Trump Supporters, based on yard signs. 

Florida was not an isolated case. 
It happened in the Carolinas as well. 

What would you like to see happen to FEMA? https://t.co/DOBVbLOlTg","Tue Nov 12 16:46:04 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/568483367/1684200186","Tue May 01 19:45:07 +0000 2012","Trump is my President! Zelensky is a fraud! Klaus Schwab is evil! No jab! IFBAP! Jeff Beck was the love of my life…",,,,,,,,,,,,,,,,,,,,,"0","187191","71566","49547","true","568483367","true","false","false","searching for josette","45110","josette caruso",,"false","https://pbs.twimg.com/profile_images/1658281255748640769/v4ijdn7J_normal.jpg","","101033","https://twitter.com/josettecaruso","user","https://x.com/josettecaruso","josettecaruso",,,"This is a Huge scandal-

@fema is in BIG trouble!

A federal disaster relief official ordered workers to bypass the homes of Donald Trump’s supporters as they surveyed damage caused by Hurricane Milton in Florida, according to internal correspondence obtained by The Daily Wire and confirmed by multiple federal employees. 
A FEMA supervisor told workers in a message to “avoid homes advertising Trump” as they canvassed Lake Placid, Florida to identify residents who could qualify for federal aid, internal messages viewed by The Daily Wire reveal. The supervisor, Marn’i Washington, relayed this message both verbally and in a group chat used by the relief team, multiple government employees told The Daily Wire. 

The government employees told The Daily Wire that at least 20 homes with Trump signs or flags were skipped from the end of October and into November due to the guidance, meaning they were not given the opportunity to qualify for FEMA assistance. Images shared with The Daily Wire show that houses were skipped over by the workers, who wrote in the government system messages such as: “Trump sign no entry per leadership.”
It is unclear whether the same guidance was issued elsewhere in the country. The employees were part of a Department of Homeland Security surge capacity force team, meaning they volunteered from other DHS agencies to help an understaffed FEMA as it dealt with a second major hurricane in a span of just a few weeks. “I know they’re short-staffed, I thought we could go help and make a difference,” one of the employees said. “When we got there we were told to discriminate against people. It’s almost unbelievable to think that somebody in the federal government would think that’s okay.” 
The employee said it felt wrong to discriminate against Trump supporters when they were at their “most vulnerable.” 
“I volunteered to help disaster victims, not discriminate against them,” the employee said. “It didn’t matter if people were black, white, Hispanic, for Trump, for Harris. Everyone deserves the same amount of help.”The guidance came as the Biden administration was criticized over its sluggish response to Hurricane Helene in rural areas across the country. In Roan Mountain, Tennessee, for example, locals told The Daily Wire it took nearly two weeks for FEMA to show up. The town is located in Carter County, which voted 81% for Trump on Tuesday. 
The FEMA agents ordered not to help houses with Trump signs were operating in Highlands County, a deep-red area located in south central Florida that backed Trump by 70% on Tuesday. It was hit with tornadoes, torrential wind and rain, and flooding when Milton hit in October. 
In the chat, Washington said that it would be “best practice” to “avoid homes advertising Trump,” according to photos of the messages viewed by The Daily Wire. No explanation was given for this guidance, which included other recommendations like telling the workers to “practice de-escalation and preventative measures,” and to “avoid high salt diets and coffee.”Photos from the system used by federal relief workers to track what homes they visit showed that relief workers followed Washington’s guidance. Several addresses were marked “not able to access property” with listed explanations such as: “Trump sign no entry per leadership,” “Per leadership no stop Trump flag,” “Trump sign,” and “Trump sign, no contact per leadership.”
“If they had damage or lost power for over thirty-six hours, it was my duty to inform them of benefits to which they are entitled through FEMA,” one team member wrote in a complaint filed to DHS about the guidance. 
Washington is the Disaster Survivor Assistance crew leader for Highland County, a leadership chart reviewed by The Daily Wire shows. She did not respond to multiple phone calls or an email seeking comment on the guidance. 
Chad Hershey, Washington’s FEMA supervisor, told The Daily Wire that the agency is looking into the situation.
Hershey said: “We are aware of it.”","Tue Nov 12 16:45:24 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1511074777708085258/1652637568","Mon Apr 04 20:15:55 +0000 2022","Mother & 🇵🇱 immigrant U don’t want to mess with. Parody at times, don’t care about your feelings. DM 4 submissions, video removal or credit.",,,,,,,,,,,,,,,,,,,,,"0","201773","669380","8116","true","1511074777708085258","true","false","false","New York, USA","30427","I Meme Therefore I Am 🇺🇸","1512874211647561729","false","https://pbs.twimg.com/profile_images/1511105748671021065/h4NfG141_normal.jpg","","84748","https://twitter.com/ImMeme0","user","https://x.com/ImMeme0","ImMeme0",,,"The FEMA staffer, who was recently fired for advising other workers to avoid houses with Trump signs in Florida, claims that FEMA took the same stance in North Carolina. She blames the practice on “political hostility” from Trump supporters. https://t.co/V3VRwLGVa6","Tue Nov 12 16:39:37 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1520762442372075521/1651414309","Sun May 01 13:50:04 +0000 2022","#TaxationIsTheft #PoliticallyHomeless #NewFederalist  #DeSantisDelivers",,,,,,,,,,,,,,,,,,,,,"0","209208","4779","4521","true","1520762442372075521","false","false","false","","3395","Holly 🇺🇸🐊","1558497537803407364","false","https://pbs.twimg.com/profile_images/1520767369068650496/dAtfmbfm_normal.jpg","","45445","https://twitter.com/CrossingUNStyle","user","https://x.com/CrossingUNStyle","CrossingUNStyle",,,"I have some Trump supporters in my follows, not crazy MAGA types that excuse anything he does, just supporters.

I'm interested to hear what they think of the Neocon Rubio pick since one of the biggest things they like about Trump is his foreign policy/no new wars, etc.","Tue Nov 12 16:30:43 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/325111978/1731578869","Mon Jun 27 19:14:20 +0000 2011","i’m a potato. sometimes, i interview criminals 👉 https://t.co/8sZhrHgmzv 👀 ig: tiffanyfong 🤙 my retarded account: @tiffanyxfong 🫶 i follow back subscribers","youtube.com/@tiffanyfong","http://youtube.com/@tiffanyfong","49","72","https://t.co/8sZhrHgmzv",,,,,,,,,,,"tiffanyfong.com/links","http://tiffanyfong.com/links","0","23","https://t.co/hXIGcdAcMQ","0","93412","306701","1693","true","325111978","true","false","false","tiffanyxfong@gmail.com","2123","Tiffany Fong","1854567719636476378","false","https://pbs.twimg.com/profile_images/1537933469291991042/HseVPd9k_normal.jpg","","22963","https://twitter.com/TiffanyFong_","user","https://x.com/TiffanyFong_","TiffanyFong_",,,"Wow. The FEMA official fired for instructing workers to avoid Trump supporters’ homes says this was NOT an isolated incident, but instead, “a community trend” &amp; “colossal event of avoidance” stemming from senior leadership &amp; extending beyond Florida. 
 https://t.co/sWQRp0bQJZ","Tue Nov 12 16:29:39 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1511074777708085258/1652637568","Mon Apr 04 20:15:55 +0000 2022","Mother & 🇵🇱 immigrant U don’t want to mess with. Parody at times, don’t care about your feelings. DM 4 submissions, video removal or credit.",,,,,,,,,,,,,,,,,,,,,"0","201773","669380","8116","true","1511074777708085258","true","false","false","New York, USA","30427","I Meme Therefore I Am 🇺🇸","1512874211647561729","false","https://pbs.twimg.com/profile_images/1511105748671021065/h4NfG141_normal.jpg","","84748","https://twitter.com/ImMeme0","user","https://x.com/ImMeme0","ImMeme0",,,"While she calls Trump supporters dumb,
who what to tell her that Trump is not in the office to negotiate peace agreements and deport illegals at this moment.😂 https://t.co/bjws6ct30Q","Tue Nov 12 16:28:22 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/763094579491008512/1651332472","Tue Aug 09 19:28:20 +0000 2016","Assistant News Director @FLVoiceNews | Marylander-turned-Floridian | Politics & breaking news alerts | https://t.co/55cqQGUClp","flvoicenews.com","http://flvoicenews.com","103","126","https://t.co/55cqQGUClp",,,,,,,,,,,"ericdaugherty.net","http://ericdaugherty.net","0","23","https://t.co/9JrzFB6FPm","0","62720","252058","1145","true","763094579491008512","true","false","false","","5044","Eric Daugherty","1861851444556464631","false","https://pbs.twimg.com/profile_images/1823491411934633984/eY6C-778_normal.png","","25854","https://twitter.com/EricLDaugh","user","https://x.com/EricLDaugh","EricLDaugh",,,"BREAKING: Fired FEMA employee, who discriminated against Trump supporters' homes in Florida post-hurricane, says FEMA is lying and using her as a scapegoat.

https://t.co/QQZ27NasEu","Tue Nov 12 16:23:12 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1719318868525547520/1701124512","Tue Oct 31 11:42:28 +0000 2023","| White Pride | Politics | History | American |",,,,,,,,,,,,,,,,,,,,,"0","7884","7165","331","false","1719318868525547520","true","false","false","","587","noble","1861045189336236541","false","https://pbs.twimg.com/profile_images/1719319074704936960/Bp5X-G-S_normal.jpg","","4065","https://twitter.com/noble1945","user","https://x.com/noble1945","noble1945",,,"@KenOKeefe1TJP Just like he implied they would be…

Idk why Trump supporters are surprised by this

There was never a secret agenda, Trump’s always been pro-jewish and anti-White","Tue Nov 12 16:17:41 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/247368688/1623763640","Fri Feb 04 17:11:04 +0000 2011","Columnist at Fox News and author of “Charade.” Morrissey fan. https://t.co/InPqHb0NMF","foxnews.com/person/m/david…","https://www.foxnews.com/person/m/david-marcus","62","85","https://t.co/InPqHb0NMF",,,,,,,,,,,"amzn.to/3zoNVuj","https://amzn.to/3zoNVuj","0","23","https://t.co/2Y66ZbaZHq","0","179036","79537","1488","true","247368688","true","false","false","West Virginia ","6093","David Marcus","1064857647441158144","false","https://pbs.twimg.com/profile_images/1593014552899338243/BTl5ALf1_normal.jpg","","155117","https://twitter.com/BlueBoxDave","user","https://x.com/BlueBoxDave","BlueBoxDave",,,"This is insidious. The argument is that Trump supporters are “more dangerous” to the safety of FEMA workers, so they are avoided. That’s a government social credit system.","Tue Nov 12 16:15:37 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1157689921349521410/1564859376","Sat Aug 03 16:29:20 +0000 2019","one piece, communist, prison abolitionist, Elon Musk--obsessed much, anti-zionist | alt @eeesssjjj, esjesjesj on bsky",,,,,,,,,,,,,,,,,,,,,"0","121083","60430","957","true","1157689921349521410","true","false","false","","10934","evan loves worf","1728455828439486607","false","https://pbs.twimg.com/profile_images/1598444826357284867/G_wP0BZJ_normal.jpg","","61922","https://twitter.com/esjesjesj","user","https://x.com/esjesjesj","esjesjesj",,,"Very funny watching Trump supporters realize Trump lied to them in real time https://t.co/UuqvJ03nh1","Tue Nov 12 16:05:45 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1518983082585513986/1690248869","Tue Apr 26 16:00:32 +0000 2022","Screenwriter/actress: Only God Can (Fox Nation) Author: Newport Wedding Belles. Host: No Conspiracy Too Big. Coming soon. Former TV/radio show host ✝️ 🇮🇱",,,,,,,,,,,,,,,,,,,,,"0","161076","56967","6496","true","1518983082585513986","true","false","false","Space Coast Fl ","7883","Colette Harrington","1843481590879662358","false","https://pbs.twimg.com/profile_images/1859719474716233728/P3dXubAQ_normal.jpg","","68651","https://twitter.com/sweetcarolinatv","user","https://x.com/sweetcarolinatv","sweetcarolinatv",,,"I would have lost respect for Melania had she met with Jill. All the hateful rhetoric for 4 years from Joe including calling Trump supporters “trash.” Attacking Trump through the DOJ and FBI. The Trumps’ home was raided without just cause since he was working with the Feds. Even Melania’s underwear was raided. Ridiculous and frat boys idea of humor. 

Jill is the one that picked the head of the Secret Service. A DEI hire with no qualifications other than her friendship with Jill. There are great questions about the attack on Trump. Inside job or complete negligence?  Under Joe’s watch President Trump was targeted but his life was spared by God Almighty. Yet Dem leaders continued with the hate speech including now. All vowing to “fight Trump”  and making salacious accusations. Dems lost an election big time, and still they don’t respect the will of We The People 

Save your outrage for bald headed women and crazy eyed lunatics posting videos.  We are done with Joe and Jill Biden along with the rest of your pathetic cult.","Tue Nov 12 15:48:42 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/793542678377926656/1485019635","Tue Nov 01 19:58:12 +0000 2016","Free thinker, despiser of totalitarianism.  Branded an ""intellectual terrorist"" by Democrats.

I'm sorry Smokey, you were over the line.",,,,,,,,,,,,,,,,,,,,,"0","185085","125020","7951","true","793542678377926656","true","false","false","Inside your OODA loop","2508","Cynical Publius","1657102487235579908","false","https://pbs.twimg.com/profile_images/797160391847481344/q40TX8EV_normal.jpg","","86771","https://twitter.com/CynicalPublius","user","https://x.com/CynicalPublius","CynicalPublius",,,"@OhRick4 @hcnuMorP You believe pure propaganda.  You are brainwashed.  You are the problem.  The things you believe about Trump and his supporters are patently untrue.","Tue Nov 12 15:46:03 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/7558752/1617648598","Wed Jul 18 13:28:41 +0000 2007","free thinking american adult human",,,,,,,,,,,,,,,,,,,,,"0","265484","29796","5812","true","7558752","true","false","false","NYC","2817","Erich Hartmann","1353188915474259968","false","https://pbs.twimg.com/profile_images/1379143829245329412/BTYgC0Gv_normal.jpg","","118352","https://twitter.com/erichhartmann","user","https://x.com/erichhartmann","erichhartmann",,,"So, apparently this FEMA ""skipping over Trump supporters"" story is 100% true and not just this employee's rogue decision: it's agency policy. Wow. https://t.co/b5MaZK3k0A","Tue Nov 12 15:41:01 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1537291933495615488/1729261208","Thu Jun 16 04:33:36 +0000 2022","✝️Bless🇺🇸 💍 🚫DMs Pure🩸#𝕡𝕣𝕠life #SaveOurKids 𝗧𝘂𝗻𝗲 ❀ut MSM #𝟚𝔸 ℍ𝕖 who❤️not his ℂ𝕠𝕦𝕟𝕥𝕣𝕪, can❤️ℕ𝕠𝕥𝕙𝕚𝕟𝕘 Fᵣₑₑdₒₘ ₒᵥₑᵣ Fₑₐᵣ 🅼🅰🅶🅰 🎺",,,,,,,,,,,,,,,,,,,,,"0","149866","179707","26841","true","1537291933495615488","true","false","false","United We Stand","3987","ꪻꫝể ꪻꫝể","1846404109915902470","false","https://pbs.twimg.com/profile_images/1607886043231195137/2f-R85O8_normal.jpg","","347433","https://twitter.com/TheThe1776","user","https://x.com/TheThe1776","TheThe1776",,,"This guy did a video experiment where he was voting for Harris and the other video is where he was voting for Trump to show people how the people are in reality who are Trump supporters vs Harris Supporters.  I’m not one bit surprised at the way the left reacted vs the right. “What’s crazy is that all the Kamala supporters have become what they accuse Trump supporters of being…”","Tue Nov 12 15:33:58 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/46705814/1731699657","Fri Jun 12 17:51:08 +0000 2009","I love my family, funny people and cheese enchiladas! You know our ♥️will NFA! 🌊🇺🇸 🦅 50% of America still hates Trump, THERE'S NO MANDATE! MAGA SUCKS.",,,,,,,,,,,,,,,,,,,,,"0","389519","18577","15645","true","46705814","false","false","false","California, USA","13443","Lynnez 🌊♥️🇺🇸 Rib Gone Rogue","1358001330774659072","false","https://pbs.twimg.com/profile_images/1857509294842982401/KL7CUwGQ_normal.jpg","","139327","https://twitter.com/Lynnenallo","user","https://x.com/Lynnenallo","Lynnenallo",,,"@POTUS All of these Trump supporters on here who still don’t see that Project 2025 will cut VA benefits and end the GI Bill but do go on living in your happy bubble. When it bursts, we all get screwed, you included.","Tue Nov 12 15:24:23 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/769927146617856000/1642027449","Sun Aug 28 15:58:31 +0000 2016","2nd account,purged 30,000, Patriot, unvaxxed,Followed by Rudy Giuliani, George papadopoulos, Catturd, Matt Wallace, GenFlynn, Sidney Powell. Bl by Dan Rather",,,,,,,,,,,,,,,,,,,,,"0","358429","108930","41051","true","769927146617856000","true","false","false","Tennessee, USA","19822","Micki way","1862956893343285629","false","https://pbs.twimg.com/profile_images/1034014997666582528/fB7MnK2m_normal.jpg","","206830","https://twitter.com/mickitiki","user","https://x.com/mickitiki","mickitiki",,,"Remember how liberals slammed Trump and called him a election denier &amp; his supporters after 2020?  What do you call this 👇🤔 #Hypocrisy101 https://t.co/xtKs7R0NF3","Tue Nov 12 15:11:31 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1437179140143124480/1665992858","Sun Sep 12 22:20:52 +0000 2021","International speaker, 30-year architect, member of the American Institute of Architects, and the founder and former CEO Architects & Engineers for 9/11 Truth.",,,,,,,,,,,,,,,,"RichardGage911.org","https://RichardGage911.org","0","23","https://t.co/rKKzJEg51z","0","668","72715","375","true","1437179140143124480","true","false","false","United States","1667","Richard Gage, AIA, Architect","1856024487072071781","false","https://pbs.twimg.com/profile_images/1577568710474493952/IGlcum9a_normal.jpg","","2909","https://twitter.com/RichardGage_911","user","https://x.com/RichardGage_911","RichardGage_911",,,"[RG911Team] Supporters, we want to hear from you.

What do you think of Kash Patel? He is rumored to be on the shortlist as Trump’s CIA or FBI director.

If true, how could he influence 9/11 disclosure?

https://t.co/4ejFHPwHLu","Tue Nov 12 15:05:44 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1932312672/1724240096","Thu Oct 03 23:16:44 +0000 2013","America first. Pro 2A. Stay out of Gotham. DMs are an immediate block unless asked.",,,,,,,,,,,,,,,,,,,,,"0","9478","3249","3255","false","1932312672","true","false","false","Gotham","228","IamBatman","1837254824150122993","false","https://pbs.twimg.com/profile_images/1826324164350808064/o0y4D-Od_normal.jpg","","11423","https://twitter.com/IamBatman_27","user","https://x.com/IamBatman_27","IamBatman_27",,,"@JoJoFromJerz Nice assumption that it was Trump supporters googling. For all we know, they could have all been registered Dems trying to understand what’s coming now that he won.","Tue Nov 12 15:03:56 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1248724333834444801/1721081091","Fri Apr 10 21:28:12 +0000 2020","- Love God-Family-Country -  TRUMP/VANCE 2024 -  Followed by Ian Carroll-Gunther Eagleman-Juanita Brodderick -Roger Stone-Gen Michael Flynn-Scott Presler",,,,,,,,,,,,,,,,,,,,,"0","372861","106360","14499","true","1248724333834444801","true","false","false","","5046","BelannF","1840866634157998320","false","https://pbs.twimg.com/profile_images/1710293793965039616/dS2pA5tV_normal.jpg","","409899","https://twitter.com/BelannF","user","https://x.com/BelannF","BelannF",,,"DEMOCRATS DON'T BE MAD AT TRUMP AND THE TRUMP SUPPORTERS FOR WINNING IN A LANDSLIDE.

It wouldn't have been a shock to you if you had been told the truth by the Main Street Media (the Legacy Media as they are called).

Maybe it's time to get your news here where we saw the BIG trend - From every corner of America citizens were gravitating to President Trump - 

People of every walk of life and every race who love their country and freedom knew they had to vote for President Trump, or everything we know and love about America was all going to go away.

Get your information on X and you will never be caught flatfooted again - You will hear the truth posted by citizen journalists. #JC1A2

We are the media.","Tue Nov 12 14:53:52 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1132267569589751809/1703009557","Sat May 25 12:49:59 +0000 2019","X-Trump Loyalist - End governments - All taxation is theft - Flat Earth is ruled by satanists - Free people are AMAZING - JESUS wins in the end",,,,,,,,,,,,,,,,,,,,,"0","47342","4780","6540","false","1132267569589751809","false","false","false","NW Ohio, USA","6995","Freedom First","1861422419753259113","false","https://pbs.twimg.com/profile_images/1727778040745263104/YmDzdls7_normal.jpg","","35568","https://twitter.com/Iwontsubmit","user","https://x.com/Iwontsubmit","Iwontsubmit",,,"Seeing the posts from Trump supporters as he picks his cabinet, Priceless.","Tue Nov 12 14:44:37 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/819994707061248001/1534391333","Fri Jan 13 19:49:07 +0000 2017","Democracy lives in the light. Founded by attorney Joe Gallina to monitor and stop the Trump Administration from violating our rights. Set notifications!",,,,,,,,,,,,,,,,,,,,,"0","29107","1093698","1947","true","819994707061248001","true","false","false","United States","4006","CALL TO ACTIVISM","1863381699310096486","false","https://pbs.twimg.com/profile_images/1029938314646827010/GEC6du8i_normal.jpg","","25155","https://twitter.com/CalltoActivism","user","https://x.com/CalltoActivism","CalltoActivism",,,"Nick Fuentes goes off on a tirade against Trump and his supporters after Trump appoints Mike Waltz as his National Security Advisor.

He shouts that Trump supporters “stupid” - take a watch. https://t.co/01Vk4s2s9e","Tue Nov 12 14:26:56 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1299776558354366465/1691269416","Sat Aug 29 18:31:09 +0000 2020","Mayor Of Magaville 🦅🇺🇸 Booking: ForgiatoBlowLLC@Gmail.com",,,,,,,,,,,,,,,,,,,,,"0","20373","288325","18563","false","1299776558354366465","true","false","false","","3146","Trumps Nephew","1839690222965084621","false","https://pbs.twimg.com/profile_images/1587240777402433543/5iZur1pc_normal.jpg","","10025","https://twitter.com/ForgiatoBlow47","user","https://x.com/ForgiatoBlow47","ForgiatoBlow47",,,"Teacher Threatens Trump Supporters?

This Is What’s Wrong With The Left!

 https://t.co/qSWpy1koIX","Tue Nov 12 14:06:26 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/493714995/1721661898","Thu Feb 16 03:21:25 +0000 2012","Author of 'If God is Love, Don't Be a Jerk’",,,,,,,,,,,,,,,,"johnpavlovitz.com","http://johnpavlovitz.com","0","23","https://t.co/BDl8Ve7k2O","0","135580","375248","25499","true","493714995","true","false","false","Wake Forest, NC","27547","John Pavlovitz","1665817268821868544","false","https://pbs.twimg.com/profile_images/1653975989637070848/pzlcj1py_normal.jpg","","171199","https://twitter.com/johnpavlovitz","user","https://x.com/johnpavlovitz","johnpavlovitz",,,"'Most Trump Supporters Aren't Stupid—And That's The Real Tragedy.'

https://t.co/AjMQ0uqGp3 https://t.co/uPiusTM2ps","Tue Nov 12 13:57:23 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/419849905/1585966070","Wed Nov 23 21:34:38 +0000 2011","Citizen Journalist Co-Founder: @RevBlackNetwork",,,,,,,,,,,,,,,,"youtube.com/@revolutionary…","https://www.youtube.com/@revolutionaryblackout7315","0","23","https://t.co/iGHg5uH0db","0","162079","146816","6103","true","419849905","true","false","false","","6840","Revolutionary Blackout Network🥋","1862605660308807794","false","https://pbs.twimg.com/profile_images/1826394412965908480/FT2uArHE_normal.jpg","","95094","https://twitter.com/SocialistMMA","user","https://x.com/SocialistMMA","SocialistMMA",,,"So I get to enjoy liberal meltdown after losing to Trump, and MAGA meltdown after Trump supporters realize Trump sold them out to the neocon establishment 

Truly a glorious week","Tue Nov 12 13:55:36 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/216761748/1730503865","Wed Nov 17 17:01:25 +0000 2010","MD ✯ Japanese Jew ✯ ASD ✯ Satire General in The Great Meme War ✯ Politically Homeless Bіtϲh ✯ AI Wizard ✯ Anti-Wοke Artist ✯ Pro-Reality TQ+ Critic ✯ 🇺🇸 ✯ ☭⃠",,,,,,,,,,,,,,,,"VoxOculi.com","https://VoxOculi.com","0","23","https://t.co/2wJWWUxxbF","0","300065","26365","5286","true","216761748","true","false","false","Please Follow & Subscribe! 💖","14056","𝓓𝖗. 𝓥𝖔𝕏 𝓞𝖈𝖚𝖑𝖎 ᴹᴰ 👁️‍🗨️","1863315389934879227","false","https://pbs.twimg.com/profile_images/1860168673891057664/EiNBA4Fh_normal.jpg","","91531","https://twitter.com/Vox_Oculi","user","https://x.com/Vox_Oculi","Vox_Oculi",,,"@shellshockkk It's wild that these Iunatics genuinely can't comprehend that Trump supporters are mentally stable enough to say gg and just go on with our lives instead of deranged gloating like a militant cultist","Tue Nov 12 13:54:23 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1599157273540104194/1721077531","Sat Dec 03 21:43:18 +0000 2022","Proud Black Southerner  loves God,Family and Country. former 82C Army pro-2A proud HETEROSEXUALIST. I'm a Certified HVAC and Waterline Plumber. I AM MAGA #MAGA",,,,,,,,,,,,,,,,"linktr.ee/mindofjamal","https://linktr.ee/mindofjamal","0","23","https://t.co/64EWETEdGO","0","10232","6570","209","false","1599157273540104194","true","false","false","Durham, NC","1360","Jamal","1838680042504622561","false","https://pbs.twimg.com/profile_images/1680331055780319232/8XAT3E30_normal.jpg","","4603","https://twitter.com/BlackSouthener","user","https://x.com/BlackSouthener","BlackSouthener",,,"Mark @markrobinsonNC was in #WesternNC helping while Josh Stein @JoshStein_ was missing. Now we find out #FEMA @fema was discriminating against Trump Supporters. Maybe the reason people were threatening FEMA is because they saw it and @realDonaldTrump was right AGAIN! #Helene https://t.co/hJloc1F9u5","Tue Nov 12 13:53:18 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1610498940696133632/1723635932","Wed Jan 04 04:50:50 +0000 2023","Ushering you through the 5 stages of grief for libtards 🔔 Follow & turn on notifications",,,,,,,,,,,,,,,,,,,,,"0","1298","22467","44","false","1610498940696133632","true","false","false","","487","shellshock",,"false","https://pbs.twimg.com/profile_images/1823687349475119105/ShdlJmCw_normal.jpg","","682","https://twitter.com/shellshockkk","user","https://x.com/shellshockkk","shellshockkk",,,"Where are all the trump supporters? https://t.co/6Zl6zgJdo2","Tue Nov 12 13:20:21 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/20545835/1621263045","Tue Feb 10 21:04:49 +0000 2009","Real News for Real People. 

Watch NEWSMAX, an independent news network with a conservative perspective, available in 100M+ U.S. homes: https://t.co/rs8XZDalW3","nws.mx/tv","http://nws.mx/tv","136","159","https://t.co/rs8XZDalW3",,,,,,,,,,,"newsmax.com","http://www.newsmax.com","0","23","https://t.co/mEKjDDH0HC","0","6736","3138481","758","true","20545835","true","false","false","United States","61750","NEWSMAX",,"false","https://pbs.twimg.com/profile_images/1394735604269817857/AXKKo6XT_normal.jpg","","221044","https://twitter.com/NEWSMAX","user","https://x.com/NEWSMAX","NEWSMAX","Business",,"Several of President-elect Donald Trump's most prominent supporters are backing Florida Sen. Rick Scott to be the next U.S. Senate majority leader. MORE: https://t.co/BqeogY0EZa https://t.co/cgJHjLeLle","Tue Nov 12 13:15:01 +0000 2024"
